,ds_1,sample_1,ds_2,sample_2,model,Data Dissimilarity Score,Domain Dissimilarity Score,Data Dissimilarity Score_std,Domain Dissimilarity Score_std
1655,NF-CSE-CIC-IDS2018,29,NF-CSE-CIC-IDS2018,8,04-real,0.3391039134925272,0.2796668590155452,0.31384456627073504,0.25533725554988806
1656,NF-CSE-CIC-IDS2018,29,NF-CSE-CIC-IDS2018,9,04-real,0.33544644937412044,0.28287583708715097,0.31847345821940526,0.2564257542779937
1657,NF-CSE-CIC-IDS2018,29,NF-ToN-IoT,0,04-real,0.6130976444859322,0.6056222700761585,0.4232898944929749,0.4127478323004965
1658,NF-CSE-CIC-IDS2018,29,NF-ToN-IoT,1,04-real,0.6276039650235059,0.6025921065411632,0.4072035478052038,0.410855494452624
1659,NF-CSE-CIC-IDS2018,29,NF-ToN-IoT,10,04-real,0.6073064242914775,0.5941539189388686,0.4321226472301818,0.4108910611642999
1660,NF-CSE-CIC-IDS2018,29,NF-ToN-IoT,11,04-real,0.6239367749137307,0.5992570767551946,0.41039893613390244,0.41328555849428816
1661,NF-CSE-CIC-IDS2018,29,NF-ToN-IoT,12,04-real,0.6105439726751724,0.6040030548946101,0.4259845292745186,0.4113917468158306
1662,NF-CSE-CIC-IDS2018,29,NF-ToN-IoT,13,04-real,0.5933193266484962,0.5880816537595309,0.4482955938177444,0.40499284819806436
1663,NF-CSE-CIC-IDS2018,29,NF-ToN-IoT,14,04-real,0.624646825117453,0.6026429733912223,0.4108149872776484,0.4095453536432766
1664,NF-CSE-CIC-IDS2018,29,NF-ToN-IoT,15,04-real,0.6061815601448152,0.6088314864210528,0.43201069900461386,0.41087618201507164
1665,NF-CSE-CIC-IDS2018,29,NF-ToN-IoT,16,04-real,0.6182400330178995,0.6001128425103632,0.41749611247527463,0.4094810884128509
1666,NF-CSE-CIC-IDS2018,29,NF-ToN-IoT,17,04-real,0.6070849359743523,0.6032715472536694,0.42977764183104045,0.41308383885386146
1667,NF-CSE-CIC-IDS2018,29,NF-ToN-IoT,18,04-real,0.6017584352527059,0.6076441136581439,0.4393661136271961,0.4116554664011803
1668,NF-CSE-CIC-IDS2018,29,NF-ToN-IoT,19,04-real,0.6133545424825154,0.6073877461892035,0.42751865334353495,0.4090309920768714
1669,NF-CSE-CIC-IDS2018,29,NF-ToN-IoT,2,04-real,0.6127065754081067,0.6027968947977922,0.4253402506956418,0.4104862445919844
1670,NF-CSE-CIC-IDS2018,29,NF-ToN-IoT,20,04-real,0.6140412126459044,0.6079457307939891,0.42252558907463394,0.412126694713451
1671,NF-CSE-CIC-IDS2018,29,NF-ToN-IoT,21,04-real,0.6105363853345203,0.6036762659827308,0.4303001003765861,0.41378111190842437
1672,NF-CSE-CIC-IDS2018,29,NF-ToN-IoT,22,04-real,0.6127437603832455,0.6068976448754232,0.42382936533699656,0.4111829346629825
1673,NF-CSE-CIC-IDS2018,29,NF-ToN-IoT,23,04-real,0.60185797671403,0.6060199114544697,0.43822176805073476,0.4097021756923051
1674,NF-CSE-CIC-IDS2018,29,NF-ToN-IoT,24,04-real,0.6022270381668549,0.6020845066340669,0.43743663611012634,0.4106585181223869
1675,NF-CSE-CIC-IDS2018,29,NF-ToN-IoT,25,04-real,0.6006187263281526,0.608291562734892,0.4378887460758093,0.41027635252785866
1676,NF-CSE-CIC-IDS2018,29,NF-ToN-IoT,26,04-real,0.6183768982770084,0.6064618676105741,0.41752806222605643,0.4136281500872338
1677,NF-CSE-CIC-IDS2018,29,NF-ToN-IoT,27,04-real,0.5919185628904585,0.6076126364777471,0.4485419016003054,0.41154216656271164
1678,NF-CSE-CIC-IDS2018,29,NF-ToN-IoT,28,04-real,0.6186918397491834,0.5998740029802513,0.41826639313553304,0.41164269059086117
1679,NF-CSE-CIC-IDS2018,29,NF-ToN-IoT,29,04-real,0.6001391161617997,0.6043852408550263,0.4388916460091073,0.41388318033060273
1680,NF-CSE-CIC-IDS2018,29,NF-ToN-IoT,3,04-real,0.6177457250284402,0.608735387926529,0.41800563575035743,0.4118111008762767
1681,NF-CSE-CIC-IDS2018,29,NF-ToN-IoT,4,04-real,0.6187824629102253,0.606242859051699,0.4156261109580478,0.4104104543508724
1682,NF-CSE-CIC-IDS2018,29,NF-ToN-IoT,5,04-real,0.5984530279629905,0.6094702650059677,0.4422151773928899,0.41045496066617304
1683,NF-CSE-CIC-IDS2018,29,NF-ToN-IoT,6,04-real,0.6159264755289963,0.6090680536631768,0.4190138831291492,0.4126683544289129
1684,NF-CSE-CIC-IDS2018,29,NF-ToN-IoT,7,04-real,0.5988754916308022,0.6023578692806343,0.440677203580962,0.41012203166335853
1685,NF-CSE-CIC-IDS2018,29,NF-ToN-IoT,8,04-real,0.6150422911654047,0.5895142412116648,0.42193814173376337,0.4083982065306002
1686,NF-CSE-CIC-IDS2018,29,NF-ToN-IoT,9,04-real,0.6108697269079124,0.6052846145793408,0.4251498876774056,0.41172070843862135
1687,NF-CSE-CIC-IDS2018,29,NF-UNSW-NB15,0,04-real,0.6405992407864665,0.8376971978511333,0.3880600353834688,0.3703084426390483
1688,NF-CSE-CIC-IDS2018,29,NF-UNSW-NB15,1,04-real,0.656722134134494,0.841585828561896,0.36983732017919746,0.371507424776794
1689,NF-CSE-CIC-IDS2018,29,NF-UNSW-NB15,10,04-real,0.6374170764461848,0.8472874422607938,0.3918984884815738,0.3737795215926682
1690,NF-CSE-CIC-IDS2018,29,NF-UNSW-NB15,11,04-real,0.64461401877423,0.8458564067521201,0.3836589127099978,0.37315557310446584
1691,NF-CSE-CIC-IDS2018,29,NF-UNSW-NB15,12,04-real,0.649935457134976,0.8399138981118665,0.37753845884763254,0.37093444603855363
1692,NF-CSE-CIC-IDS2018,29,NF-UNSW-NB15,13,04-real,0.6495149739894207,0.8465037332757641,0.37779325677603537,0.37343340864128155
1693,NF-CSE-CIC-IDS2018,29,NF-UNSW-NB15,14,04-real,0.6573706034874206,0.8381165494280134,0.36918411983240834,0.3704195353911866
1694,NF-CSE-CIC-IDS2018,29,NF-UNSW-NB15,15,04-real,0.6438602848012478,0.833170839060921,0.38458407454144694,0.3692445065686976
1695,NF-CSE-CIC-IDS2018,29,NF-UNSW-NB15,16,04-real,0.65456787628402,0.8420135110291636,0.372151368386845,0.37165283050127845
1696,NF-CSE-CIC-IDS2018,29,NF-UNSW-NB15,17,04-real,0.6498277395856444,0.8436972645062184,0.3774455628005411,0.3722688125416695
1697,NF-CSE-CIC-IDS2018,29,NF-UNSW-NB15,18,04-real,0.6302340079050724,0.8335857616841028,0.40126361792117915,0.36930795940108446
1698,NF-CSE-CIC-IDS2018,29,NF-UNSW-NB15,19,04-real,0.6324546461021285,0.8408823573937652,0.3984421445084904,0.3712663451421496
1699,NF-CSE-CIC-IDS2018,29,NF-UNSW-NB15,2,04-real,0.638561942184999,0.7950079606789622,0.39065035119182245,0.3757903580172577
1700,NF-CSE-CIC-IDS2018,29,NF-UNSW-NB15,20,04-real,0.6523000312626068,0.8438686685564967,0.374724751111844,0.3723405988506256
1701,NF-CSE-CIC-IDS2018,29,NF-UNSW-NB15,21,04-real,0.6514060961647287,0.8323656596294546,0.37575655419389603,0.3690596633468739
1702,NF-CSE-CIC-IDS2018,29,NF-UNSW-NB15,22,04-real,0.6355272423116578,0.8426352052541254,0.3942390397149926,0.37190127918781807
1703,NF-CSE-CIC-IDS2018,29,NF-UNSW-NB15,23,04-real,0.6552204101456783,0.8452326133487956,0.37142618040424585,0.37289031951824414
1704,NF-CSE-CIC-IDS2018,29,NF-UNSW-NB15,24,04-real,0.6521003238062794,0.8362456797017191,0.3749410349771557,0.3699566244275655
1705,NF-CSE-CIC-IDS2018,29,NF-UNSW-NB15,25,04-real,0.6482055011002089,0.8384407719015938,0.3792614629149519,0.3704877612464785
1706,NF-CSE-CIC-IDS2018,29,NF-UNSW-NB15,26,04-real,0.6544139649482354,0.841383561806334,0.37234574590457215,0.371427540489682
1707,NF-CSE-CIC-IDS2018,29,NF-UNSW-NB15,27,04-real,0.6439865330750262,0.8474346459788148,0.3842876647379848,0.3738488444348049
1708,NF-CSE-CIC-IDS2018,29,NF-UNSW-NB15,28,04-real,0.6337720960813517,0.8444450432141546,0.3968561479548275,0.372569590537188
1709,NF-CSE-CIC-IDS2018,29,NF-UNSW-NB15,29,04-real,0.6392474472367533,0.8457933957339157,0.3908131661758398,0.37312514020691023
1710,NF-CSE-CIC-IDS2018,29,NF-UNSW-NB15,3,04-real,0.6312896081479678,0.8432798274664941,0.3999633910672857,0.372112498257559
1711,NF-CSE-CIC-IDS2018,29,NF-UNSW-NB15,4,04-real,0.6389822313039786,0.8426055959414318,0.38989304781059825,0.3718549394422102
1712,NF-CSE-CIC-IDS2018,29,NF-UNSW-NB15,5,04-real,0.6543287151599633,0.8479564462734752,0.37242270373597963,0.3740857788650315
1713,NF-CSE-CIC-IDS2018,29,NF-UNSW-NB15,6,04-real,0.6398951525294133,0.8455127723945818,0.38921009485619984,0.3730047912445631
1714,NF-CSE-CIC-IDS2018,29,NF-UNSW-NB15,7,04-real,0.6533370826016299,0.8425226151227874,0.3735358439272835,0.3718470045324649
1715,NF-CSE-CIC-IDS2018,29,NF-UNSW-NB15,8,04-real,0.6473970518465537,0.8446787020168086,0.3801509654735957,0.3726671797481593
1716,NF-CSE-CIC-IDS2018,29,NF-UNSW-NB15,9,04-real,0.636999617860615,0.8357667513083965,0.39229901364788333,0.36978420312134846
1717,NF-CSE-CIC-IDS2018,2,NF-CSE-CIC-IDS2018,20,04-real,0.34016111759869905,0.2790820354327847,0.3156149900612133,0.2529934575975571
1718,NF-CSE-CIC-IDS2018,2,NF-CSE-CIC-IDS2018,21,04-real,0.33363242941865767,0.27833721036511117,0.31546629845867896,0.25324035818744617
1719,NF-CSE-CIC-IDS2018,2,NF-CSE-CIC-IDS2018,22,04-real,0.33829585684475494,0.2785689186746958,0.31062706619164326,0.2550243146824974
1720,NF-CSE-CIC-IDS2018,2,NF-CSE-CIC-IDS2018,23,04-real,0.34552443206413885,0.28082844555562914,0.30487388853850544,0.2570028886019929
1721,NF-CSE-CIC-IDS2018,2,NF-CSE-CIC-IDS2018,24,04-real,0.3443663265617001,0.27777057547996076,0.3092737200442061,0.2570618085045827
1722,NF-CSE-CIC-IDS2018,2,NF-CSE-CIC-IDS2018,25,04-real,0.33622920592800765,0.27994870899680724,0.32088898598568366,0.2582644834885814
1723,NF-CSE-CIC-IDS2018,2,NF-CSE-CIC-IDS2018,26,04-real,0.34168828567077547,0.27553860176727574,0.3032274589224244,0.24969843013747267
1724,NF-CSE-CIC-IDS2018,2,NF-CSE-CIC-IDS2018,27,04-real,0.33425545820119873,0.27895645257447627,0.3200635720219865,0.25695774101204927
1725,NF-CSE-CIC-IDS2018,2,NF-CSE-CIC-IDS2018,28,04-real,0.3345096278990459,0.27774117396770476,0.321488464864314,0.25539402166868785
1726,NF-CSE-CIC-IDS2018,2,NF-CSE-CIC-IDS2018,29,04-real,0.3322820300840242,0.2785697153251124,0.3200780914904794,0.25400320935310844
1727,NF-CSE-CIC-IDS2018,2,NF-CSE-CIC-IDS2018,3,04-real,0.3351156049345297,0.2780161039342203,0.3200621656076776,0.25393975188628354
1728,NF-CSE-CIC-IDS2018,2,NF-CSE-CIC-IDS2018,4,04-real,0.3297627552846668,0.2788056866170713,0.3209866856007668,0.2570497304396571
1729,NF-CSE-CIC-IDS2018,2,NF-CSE-CIC-IDS2018,5,04-real,0.35231903321176805,0.2796212251126055,0.29725379573250144,0.2577972445770255
1730,NF-CSE-CIC-IDS2018,2,NF-CSE-CIC-IDS2018,6,04-real,0.336556419132748,0.2787317728369079,0.3160097054070614,0.25668105851838446
1731,NF-CSE-CIC-IDS2018,2,NF-CSE-CIC-IDS2018,7,04-real,0.3353741013118872,0.2789277413893685,0.31679352013871515,0.2564191160899733
1732,NF-CSE-CIC-IDS2018,2,NF-CSE-CIC-IDS2018,8,04-real,0.33391071080190937,0.27485590087438744,0.31777746159497444,0.2554754309246197
1733,NF-CSE-CIC-IDS2018,2,NF-CSE-CIC-IDS2018,9,04-real,0.33124996788952654,0.27995598202256045,0.3187090347216278,0.2554281668319731
1734,NF-CSE-CIC-IDS2018,2,NF-ToN-IoT,0,04-real,0.6153869646167998,0.604703856001789,0.4214083961540053,0.4124133988447981
1735,NF-CSE-CIC-IDS2018,2,NF-ToN-IoT,1,04-real,0.6263979451580532,0.6016713674102142,0.40799592238429794,0.41057846306884715
1736,NF-CSE-CIC-IDS2018,2,NF-ToN-IoT,10,04-real,0.6119393767676164,0.5929888996757351,0.42808923242734653,0.410669093991725
1737,NF-CSE-CIC-IDS2018,2,NF-ToN-IoT,11,04-real,0.6219370756190312,0.5981186519122635,0.41253187895047816,0.41295002626145705
1738,NF-CSE-CIC-IDS2018,2,NF-ToN-IoT,12,04-real,0.6090121699339264,0.6032404539264844,0.42773747498557574,0.4111408874208709
1739,NF-CSE-CIC-IDS2018,2,NF-ToN-IoT,13,04-real,0.5942205695406321,0.5859502269721037,0.4475401056258856,0.4050698702821256
1740,NF-CSE-CIC-IDS2018,2,NF-ToN-IoT,14,04-real,0.6232285617090426,0.6019412392492091,0.4120159073110378,0.40934477951655096
1741,NF-CSE-CIC-IDS2018,2,NF-ToN-IoT,15,04-real,0.6090452803465918,0.6080198293341323,0.4298032596193919,0.4105717483886475
1742,NF-CSE-CIC-IDS2018,2,NF-ToN-IoT,16,04-real,0.6209527535728789,0.5993785776699614,0.4151284879459944,0.4092955743294405
1743,NF-CSE-CIC-IDS2018,2,NF-ToN-IoT,17,04-real,0.605256641657397,0.6024898881925831,0.4317423358392149,0.41281407612252685
1744,NF-CSE-CIC-IDS2018,2,NF-ToN-IoT,18,04-real,0.5990689113022236,0.6068238480671629,0.442300061104446,0.4113495900426125
1745,NF-CSE-CIC-IDS2018,2,NF-ToN-IoT,19,04-real,0.6144093200819973,0.6063589959579821,0.4274550865569761,0.4086941369071587
1746,NF-CSE-CIC-IDS2018,2,NF-ToN-IoT,2,04-real,0.6148604442458767,0.6017858979784253,0.4241720747895636,0.41018702769388476
1747,NF-CSE-CIC-IDS2018,2,NF-ToN-IoT,20,04-real,0.615864579732911,0.6072996011375243,0.42121549757067106,0.4118767004974628
1748,NF-CSE-CIC-IDS2018,2,NF-ToN-IoT,21,04-real,0.6147722078757132,0.6028419676673872,0.42775484474685493,0.4134818759666344
1749,NF-CSE-CIC-IDS2018,2,NF-ToN-IoT,22,04-real,0.611965036902358,0.6063190821227177,0.4248996223012001,0.410972421058353
1750,NF-CSE-CIC-IDS2018,2,NF-ToN-IoT,23,04-real,0.598047830316051,0.605351928602379,0.44228770296010195,0.4094822367804998
1751,NF-CSE-CIC-IDS2018,2,NF-ToN-IoT,24,04-real,0.6024628051310642,0.6014229462054432,0.4375379622463561,0.41046154740717483
1752,NF-CSE-CIC-IDS2018,2,NF-ToN-IoT,25,04-real,0.5962605133037847,0.6074411838091333,0.4429807032126817,0.4099705713318235
1753,NF-CSE-CIC-IDS2018,2,NF-ToN-IoT,26,04-real,0.6191192331235391,0.6055311672031384,0.41724481657478923,0.41326920601681527
1754,NF-CSE-CIC-IDS2018,2,NF-ToN-IoT,27,04-real,0.5927906256034782,0.6066371821102505,0.4480846996675228,0.41118309988929974
1755,NF-CSE-CIC-IDS2018,2,NF-ToN-IoT,28,04-real,0.6215100034214931,0.59916950680349,0.4165214491894635,0.41144172421067093
1756,NF-CSE-CIC-IDS2018,2,NF-ToN-IoT,29,04-real,0.599385202659467,0.6033542506447713,0.440060165281931,0.4135072699447784
1757,NF-CSE-CIC-IDS2018,2,NF-ToN-IoT,3,04-real,0.6181798023336615,0.6078534340664511,0.4180950418718382,0.4114706880983301
1758,NF-CSE-CIC-IDS2018,2,NF-ToN-IoT,4,04-real,0.6183028454916027,0.605370384088835,0.41611159281651694,0.4101157128217456
1759,NF-CSE-CIC-IDS2018,2,NF-ToN-IoT,5,04-real,0.5929557493939543,0.6086724068047408,0.44822235686005146,0.41015466142313284
1760,NF-CSE-CIC-IDS2018,2,NF-ToN-IoT,6,04-real,0.614842924511685,0.60816583554444,0.4201365105872234,0.4123063817970247
1761,NF-CSE-CIC-IDS2018,2,NF-ToN-IoT,7,04-real,0.5999160357235327,0.6005724252999409,0.44044553532801345,0.4096319465546909
1762,NF-CSE-CIC-IDS2018,2,NF-ToN-IoT,8,04-real,0.6154449630880738,0.588366220574681,0.4221670290959826,0.4083095170276404
1763,NF-CSE-CIC-IDS2018,2,NF-ToN-IoT,9,04-real,0.6122957514350754,0.604250485998519,0.42406347152338014,0.4113655432435206
1764,NF-CSE-CIC-IDS2018,2,NF-UNSW-NB15,0,04-real,0.639555233182969,0.8381988845821117,0.3887847967919665,0.3704461171819724
1765,NF-CSE-CIC-IDS2018,2,NF-UNSW-NB15,1,04-real,0.6556081431181158,0.840580735274538,0.3705940216781363,0.37116787300968757
1766,NF-CSE-CIC-IDS2018,2,NF-UNSW-NB15,10,04-real,0.6363370370314889,0.8470067049999068,0.39262668880456014,0.3736540726743407
1767,NF-CSE-CIC-IDS2018,2,NF-UNSW-NB15,11,04-real,0.6435225405980666,0.8461467219729722,0.3844357284637997,0.3732797408245188
1768,NF-CSE-CIC-IDS2018,2,NF-UNSW-NB15,12,04-real,0.6487710151579107,0.8407178168950945,0.37835492210068944,0.3711948093547982
1769,NF-CSE-CIC-IDS2018,2,NF-UNSW-NB15,13,04-real,0.6489844644040591,0.8463073929680753,0.377878565897718,0.3733486158183147
1770,NF-CSE-CIC-IDS2018,2,NF-UNSW-NB15,14,04-real,0.6562596883382992,0.8385374640824838,0.3699244929353989,0.37053806596185856
1771,NF-CSE-CIC-IDS2018,2,NF-UNSW-NB15,15,04-real,0.6427707768773697,0.8340347243758364,0.3853787861738169,0.3694124234399474
1772,NF-CSE-CIC-IDS2018,2,NF-UNSW-NB15,16,04-real,0.6534543121974128,0.8434908894978108,0.37291219967632755,0.3721967869808123
1773,NF-CSE-CIC-IDS2018,2,NF-UNSW-NB15,17,04-real,0.6487373050815659,0.8459259416690744,0.37817751261366905,0.3731786626840739
1774,NF-CSE-CIC-IDS2018,2,NF-UNSW-NB15,18,04-real,0.6291177169214615,0.8333291851593086,0.40189529145958336,0.3692547391798425
1775,NF-CSE-CIC-IDS2018,2,NF-UNSW-NB15,19,04-real,0.6314635674969792,0.8430814548186717,0.39904816088464967,0.37204382719519813
1776,NF-CSE-CIC-IDS2018,2,NF-UNSW-NB15,2,04-real,0.6374675049745072,0.794699780999238,0.39142154653558675,0.3759403038955289
1777,NF-CSE-CIC-IDS2018,2,NF-UNSW-NB15,20,04-real,0.6511795658984173,0.8437310767210897,0.37549018215804125,0.37228695777613974
1778,NF-CSE-CIC-IDS2018,2,NF-UNSW-NB15,21,04-real,0.6502805273574552,0.8362610567676055,0.3765203633761263,0.3698889374935754
1779,NF-CSE-CIC-IDS2018,2,NF-UNSW-NB15,22,04-real,0.6345345357621909,0.8429791676781831,0.3948236110961084,0.3720263098531146
1780,NF-CSE-CIC-IDS2018,2,NF-UNSW-NB15,23,04-real,0.6541564953894239,0.8453385112407206,0.3721320461882875,0.37293444837160494
1781,NF-CSE-CIC-IDS2018,2,NF-UNSW-NB15,24,04-real,0.6509337207685757,0.8363291288380805,0.3757612133211165,0.3699748360377196
1782,NF-CSE-CIC-IDS2018,2,NF-UNSW-NB15,25,04-real,0.647078714037275,0.8401378193235814,0.3800376251093582,0.3710057239005982
1783,NF-CSE-CIC-IDS2018,2,NF-UNSW-NB15,26,04-real,0.6532914890799137,0.8401951789226978,0.37310963639417205,0.37103077321069566
1784,NF-CSE-CIC-IDS2018,2,NF-UNSW-NB15,27,04-real,0.6431039986263698,0.8456687005047162,0.38481719228788364,0.37308300260715177
1785,NF-CSE-CIC-IDS2018,2,NF-UNSW-NB15,28,04-real,0.6325837482208856,0.8432957499855034,0.39757913294674213,0.37212206069330267
1786,NF-CSE-CIC-IDS2018,2,NF-UNSW-NB15,29,04-real,0.6380228275321997,0.8461023483529183,0.3916604431795651,0.3732575026876345
1787,NF-CSE-CIC-IDS2018,2,NF-UNSW-NB15,3,04-real,0.6301663485841135,0.8431358020463783,0.40061452938650916,0.3720577190283288
1788,NF-CSE-CIC-IDS2018,2,NF-UNSW-NB15,4,04-real,0.6379263485670723,0.8432951929504293,0.3906170752010861,0.37211266887911915
1789,NF-CSE-CIC-IDS2018,2,NF-UNSW-NB15,5,04-real,0.6544284356492611,0.8480974226032529,0.37180262058399505,0.3741518126755161
1790,NF-CSE-CIC-IDS2018,2,NF-UNSW-NB15,6,04-real,0.6388050870717776,0.8453764116741755,0.3899833748350027,0.37294788487842323
1791,NF-CSE-CIC-IDS2018,2,NF-UNSW-NB15,7,04-real,0.6529146971835187,0.8434959801801261,0.373496818163957,0.3722078774657847
1792,NF-CSE-CIC-IDS2018,2,NF-UNSW-NB15,8,04-real,0.6465948822949444,0.8437451182560809,0.3805556996326151,0.3722988919925567
1793,NF-CSE-CIC-IDS2018,2,NF-UNSW-NB15,9,04-real,0.6359844055709218,0.8379941893128452,0.39299873441280964,0.37036262509392087
1794,NF-CSE-CIC-IDS2018,3,NF-CSE-CIC-IDS2018,4,04-real,0.3352653030091901,0.2790594836504924,0.32125257451962264,0.2586684414259726
1795,NF-CSE-CIC-IDS2018,3,NF-CSE-CIC-IDS2018,5,04-real,0.3530133196314062,0.28096967729501937,0.30259562755077063,0.26012888746590096
1796,NF-CSE-CIC-IDS2018,3,NF-CSE-CIC-IDS2018,6,04-real,0.3374136995254685,0.28218014320838686,0.32168148919644285,0.2568694462409882
1797,NF-CSE-CIC-IDS2018,3,NF-CSE-CIC-IDS2018,7,04-real,0.33752581304977225,0.2808592210288235,0.3218523008273674,0.25782150960532135
1798,NF-CSE-CIC-IDS2018,3,NF-CSE-CIC-IDS2018,8,04-real,0.3363374077847948,0.2782509934645349,0.32017006043201046,0.25580627165384573
1799,NF-CSE-CIC-IDS2018,3,NF-CSE-CIC-IDS2018,9,04-real,0.3385227955504838,0.282616502593796,0.3179155698542073,0.25646095313237094
1800,NF-CSE-CIC-IDS2018,3,NF-ToN-IoT,0,04-real,0.6145969394784031,0.6035624998097294,0.422471023518364,0.4116447483994859
1801,NF-CSE-CIC-IDS2018,3,NF-ToN-IoT,1,04-real,0.6260822366537628,0.5998456563632714,0.40804104227855253,0.40965712941360233
1802,NF-CSE-CIC-IDS2018,3,NF-ToN-IoT,10,04-real,0.6104516787183892,0.5909392411186257,0.42941584764549584,0.40984526274798977
1803,NF-CSE-CIC-IDS2018,3,NF-ToN-IoT,11,04-real,0.6230232350932408,0.5968599445006654,0.41121885652852164,0.4121831737162828
1804,NF-CSE-CIC-IDS2018,3,NF-ToN-IoT,12,04-real,0.6103818938687812,0.6016566012362031,0.4261058917443405,0.41025775625688643
1805,NF-CSE-CIC-IDS2018,3,NF-ToN-IoT,13,04-real,0.5949507016330112,0.5848604523459987,0.4466148419313496,0.4045051509817297
1806,NF-CSE-CIC-IDS2018,3,NF-ToN-IoT,14,04-real,0.6251120584093146,0.6002091446364972,0.4101644204960765,0.4084668374253002
1807,NF-CSE-CIC-IDS2018,3,NF-ToN-IoT,15,04-real,0.6051581804304831,0.6066188672949188,0.4340891915258152,0.40970866426956554
1808,NF-CSE-CIC-IDS2018,3,NF-ToN-IoT,16,04-real,0.6203026284306108,0.598162303671564,0.41605984740252444,0.4085668345278334
1809,NF-CSE-CIC-IDS2018,3,NF-ToN-IoT,17,04-real,0.6055538961362111,0.600993434054382,0.4315687572147014,0.41194204562217385
1810,NF-CSE-CIC-IDS2018,3,NF-ToN-IoT,18,04-real,0.5960720595150522,0.6053220440057702,0.44497117895397276,0.41045300564240955
1811,NF-CSE-CIC-IDS2018,3,NF-ToN-IoT,19,04-real,0.6142388193299176,0.6046339753351327,0.4264246715046063,0.4077718716101572
1812,NF-CSE-CIC-IDS2018,3,NF-ToN-IoT,2,04-real,0.6130192088797526,0.6000852404252194,0.426130362376421,0.4093041113229111
1813,NF-CSE-CIC-IDS2018,3,NF-ToN-IoT,20,04-real,0.612041656381471,0.6057625272025546,0.4254699570405399,0.41095635328449
1814,NF-CSE-CIC-IDS2018,3,NF-ToN-IoT,21,04-real,0.6142737018470932,0.6015332607888448,0.4272391985937863,0.412659672821792
1815,NF-CSE-CIC-IDS2018,3,NF-ToN-IoT,22,04-real,0.6097677558259899,0.6046081137003331,0.4271099894867951,0.4100167312207982
1816,NF-CSE-CIC-IDS2018,3,NF-ToN-IoT,23,04-real,0.5984487172995226,0.6035830063100524,0.44199470373245,0.4085462943839752
1817,NF-CSE-CIC-IDS2018,3,NF-ToN-IoT,24,04-real,0.6030314566489277,0.5994770791280916,0.43709750007437426,0.4095150913030071
1818,NF-CSE-CIC-IDS2018,3,NF-ToN-IoT,25,04-real,0.5980603464617096,0.6059667425207401,0.4414774182941202,0.40909507344315715
1819,NF-CSE-CIC-IDS2018,3,NF-ToN-IoT,26,04-real,0.6205740664319568,0.6039730214309699,0.41595561481152127,0.4123404263252092
1820,NF-CSE-CIC-IDS2018,3,NF-ToN-IoT,27,04-real,0.5924881639300105,0.6051488935860133,0.4483857036298823,0.410295017823443
1821,NF-CSE-CIC-IDS2018,3,NF-ToN-IoT,28,04-real,0.6194599169197971,0.5975722164203262,0.41857112133140917,0.4105966539497308
1822,NF-CSE-CIC-IDS2018,3,NF-ToN-IoT,29,04-real,0.5991498928192709,0.6019413610724967,0.440422245405233,0.4126459494319805
1823,NF-CSE-CIC-IDS2018,3,NF-ToN-IoT,3,04-real,0.619743977415731,0.6063453026659527,0.4168265087372049,0.41056057146289465
1824,NF-CSE-CIC-IDS2018,3,NF-ToN-IoT,4,04-real,0.6175527554781834,0.6040116659398533,0.41689847516447004,0.4092936055370938
1825,NF-CSE-CIC-IDS2018,3,NF-ToN-IoT,5,04-real,0.5929821684126664,0.6071314862645245,0.4481899038838858,0.409242443545146
1826,NF-CSE-CIC-IDS2018,3,NF-ToN-IoT,6,04-real,0.6128035186574536,0.606716509421263,0.4222918486846053,0.4114046390440863
1827,NF-CSE-CIC-IDS2018,3,NF-ToN-IoT,7,04-real,0.5971028912083822,0.5995835539186427,0.44363489074911555,0.4089473341554547
1828,NF-CSE-CIC-IDS2018,3,NF-ToN-IoT,8,04-real,0.6176675104573733,0.5865148116215343,0.4200325028020524,0.40765581618676333
1829,NF-CSE-CIC-IDS2018,3,NF-ToN-IoT,9,04-real,0.6103143245638354,0.6029850471680448,0.4265374339087601,0.4105680376586704
1830,NF-CSE-CIC-IDS2018,3,NF-UNSW-NB15,0,04-real,0.6418452670656702,0.8341874054465693,0.3856350847270659,0.36934266391247306
1831,NF-CSE-CIC-IDS2018,3,NF-UNSW-NB15,1,04-real,0.6559684752093634,0.8382271904260367,0.3696667488749049,0.37037670185867677
1832,NF-CSE-CIC-IDS2018,3,NF-UNSW-NB15,10,04-real,0.6388247853963542,0.8470400644247028,0.38925852054634275,0.3737023449224478
1833,NF-CSE-CIC-IDS2018,3,NF-UNSW-NB15,11,04-real,0.6422788988355529,0.845403000551461,0.3849263436608963,0.3729786800704964
1834,NF-CSE-CIC-IDS2018,3,NF-UNSW-NB15,12,04-real,0.6489431614970584,0.8346586135145027,0.37748335586027515,0.3694078663541379
1835,NF-CSE-CIC-IDS2018,3,NF-UNSW-NB15,13,04-real,0.6475966142454361,0.8460232698713305,0.3787794988429431,0.37324706947274267
1836,NF-CSE-CIC-IDS2018,3,NF-UNSW-NB15,14,04-real,0.6565813635213129,0.8386131311674425,0.3690189554912045,0.37049316544629474
1837,NF-CSE-CIC-IDS2018,3,NF-UNSW-NB15,15,04-real,0.6433594731683657,0.8315427508685599,0.38426710019260013,0.36880672694000455
