ds_1,sample_1,ds_2,sample_2,JS,WD,pearson,corr_ratio,theils_u,if_disc_tr-ds1_tst-ds2_fpr,if_disc_tr-ds2_tst-ds1_fpr,ocsvm_disc_tr-ds1_tst-ds2_fpr,ocsvm_disc_tr-ds2_tst-ds1_fpr,if_task_tr-ds1_tst-ds2_f1-macro,if_task_tr-ds2_tst-ds1_f1-macro,if_task_tr-ds1_tst-ds2_f1-micro,if_task_tr-ds2_tst-ds1_f1-micro,if_task_tr-ds1_tst-ds2_f1-weighted,if_task_tr-ds2_tst-ds1_f1-weighted,ocsvm_task_tr-ds1_tst-ds2_f1-macro,ocsvm_task_tr-ds2_tst-ds1_f1-macro,ocsvm_task_tr-ds1_tst-ds2_f1-micro,ocsvm_task_tr-ds2_tst-ds1_f1-micro,ocsvm_task_tr-ds1_tst-ds2_f1-weighted,ocsvm_task_tr-ds2_tst-ds1_f1-weighted,xgb_task_tr-ds1_tst-ds2_f1-macro,xgb_task_tr-ds2_tst-ds1_f1-macro,xgb_task_tr-ds1_tst-ds2_f1-micro,xgb_task_tr-ds2_tst-ds1_f1-micro,xgb_task_tr-ds1_tst-ds2_f1-weighted,xgb_task_tr-ds2_tst-ds1_f1-weighted,model
NF-CSE-CIC-IDS2018,0,NF-CSE-CIC-IDS2018,28,0.12807593172086032,0.0005077282955343949,0.007032570153228208,0.051275224898813865,0.004974221018176557,0.2613,0.255,0.4938,0.4991,0.3576376657298899,0.35850543306883553,0.3698,0.3719,0.4246896045184471,0.4291768367250277,0.4976462950680737,0.5017489444156138,0.548,0.5569,0.6182979708778,0.6281305638250999,0.4812525751957148,0.48352588789045786,0.20844115285089676,0.20200214515552378,0.9625051503914296,0.9670517757809158,04-real
NF-CSE-CIC-IDS2018,0,NF-CSE-CIC-IDS2018,29,0.1318126034897056,0.0018317020879691159,0.0062697946250396845,0.04158933619450351,0.00319594050083293,0.2684,0.2613,0.4944,0.501,0.3651998905939361,0.3541575612467455,0.378,0.36660000000000004,0.43329286696957453,0.4225013314591463,0.5011044967367111,0.49904293874892103,0.552,0.5533,0.6214753895516404,0.6247359910060545,0.4801980198019802,0.4819379515512113,0.20743116813686183,0.20271719699678228,0.9603960396039604,0.9638759031024225,04-real
NF-CSE-CIC-IDS2018,0,NF-CSE-CIC-IDS2018,3,0.13262541655301488,0.0022852030003331046,0.014857397197617464,0.0706189235301619,0.004237844373647437,0.2622,0.2585,0.4909,0.5083,0.36505353333261914,0.3610362175118578,0.3759,0.3749,0.4269788082155541,0.43279282151022563,0.5032420411426863,0.5038536418951258,0.55,0.5597,0.616966907177,0.6307605373322527,0.4865506329113924,0.48365180467091295,0.21829798562427896,0.2036110117983554,0.9731012658227848,0.9673036093418258,04-real
NF-CSE-CIC-IDS2018,0,NF-CSE-CIC-IDS2018,4,0.12567377728245888,0.0005090903196258822,0.0020209780245896013,0.045747463109071844,0.006001881781415087,0.2639,0.2692,0.49,0.5059,0.359758085550339,0.35403730609431183,0.3716,0.3665,0.42577675860719866,0.4224430500374123,0.49791193863837824,0.5026509469851232,0.5477,0.5581,0.6177890682807461,0.6292587877115144,0.48571428571428565,0.48247863247863243,0.20929610134713175,0.20182338219520912,0.9714285714285714,0.9649572649572649,04-real
NF-CSE-CIC-IDS2018,0,NF-CSE-CIC-IDS2018,5,0.15052429617199747,0.006174745765989746,0.07269327556843659,0.10371766683017704,0.005561818819213762,0.2586,0.2824,0.497,0.4962,0.3544228642071703,0.3529851621599793,0.36499999999999994,0.3652,0.41687754570889457,0.42076239919951175,0.5009974213010266,0.4988937979651051,0.5513,0.5532,0.6207413236023939,0.6246624748527232,0.48484848484848486,0.48314127187366623,0.2110328847696284,0.20235967107615302,0.9696969696969697,0.9662825437473325,04-real
NF-CSE-CIC-IDS2018,0,NF-CSE-CIC-IDS2018,6,0.13104752768092057,0.0014683301158889591,0.009022321846262575,0.061846112944607755,0.003489848774683955,0.2556,0.2708,0.4919,0.5032,0.34843771691721503,0.36165546578520325,0.35950000000000004,0.3756,0.41311344410421125,0.4335858641976596,0.49297425999326566,0.5026509469851232,0.5437,0.5581,0.6151458336168198,0.6292587877115144,0.4834520318391286,0.4827732879625691,0.2062371548565812,0.20289595995709686,0.9669040636782572,0.9655465759251382,04-real
NF-CSE-CIC-IDS2018,0,NF-CSE-CIC-IDS2018,7,0.1305582561053594,0.0017297995489635725,0.022174688462276337,0.05971493251306261,0.004524004165461248,0.2494,0.279,0.484,0.5096,0.35032914103355944,0.3647188686530418,0.3597,0.3793,0.40900429459528526,0.43809612633568834,0.4924390639977786,0.5095674526610465,0.5387,0.5673,0.6076700142252397,0.6378545237517436,0.48685806712494945,0.48314127187366623,0.21423487544483982,0.20235967107615302,0.9737161342498989,0.9662825437473325,04-real
NF-CSE-CIC-IDS2018,0,NF-CSE-CIC-IDS2018,8,0.13356105948478575,0.0020437291455158726,0.040971945393798,0.05227581903383181,0.007302194982075711,0.2646,0.2669,0.4973,0.4971,0.3620640886951796,0.3599499810871094,0.375,0.3735,0.43135842256678786,0.4309502176451012,0.5038703204945152,0.4951338849858683,0.5565,0.5481,0.6271307427443886,0.6198062100453744,0.4896842105263158,0.47993168232280103,0.20793849454675487,0.20092956739363602,0.9793684210526316,0.959863364645602,04-real
NF-CSE-CIC-IDS2018,0,NF-CSE-CIC-IDS2018,9,0.1293488412704835,0.0015262505517844268,0.005623239440333152,0.04010612184883741,0.0034435909407249873,0.2675,0.2656,0.4897,0.5037,0.3624636807252338,0.35232605498314573,0.3741,0.3645,0.42718263189517713,0.4200241999929902,0.4975796880427815,0.5031771215001295,0.5458,0.5588,0.6145349572637433,0.6299161608554832,0.4825090470446321,0.48299319727891155,0.21346615671973673,0.20307472291741152,0.9650180940892641,0.965986394557823,04-real
NF-CSE-CIC-IDS2018,0,NF-ToN-IoT,0,0.4306300599670425,0.023023164137005222,0.15328133250839554,0.23430813022957878,0.11516095050963801,0.0,0.0,0.0,0.0,0.44656594166805025,0.10618519842688595,0.8069,0.1188,0.7206681166638995,0.025229603146228102,0.44656594166805025,0.10618519842688595,0.8069,0.1188,0.7206681166638995,0.025229603146228102,0.0,0.1331249185879901,0.0,0.18269574544154452,0.0,0.2662498371759802,04-real
NF-CSE-CIC-IDS2018,0,NF-ToN-IoT,1,0.41580786039468026,0.018713418547505294,0.28592734865159103,0.16854964863454544,0.11748924306539338,0.0,0.0,0.0,0.0,0.44601407124259046,0.10618519842688595,0.8051,0.1188,0.7181718575148192,0.025229603146228102,0.44601407124259046,0.10618519842688595,0.8051,0.1188,0.7181718575148192,0.025229603146228102,0.0,0.14478715268926842,0.0,0.20307472291741152,0.0,0.28957430537853684,04-real
NF-CSE-CIC-IDS2018,0,NF-ToN-IoT,10,0.4164031331765459,0.017290047629390595,0.0645002285650406,0.2958746723956925,0.11874425662725205,0.0,0.0,0.0,0.0,0.4474222246781235,0.10618519842688595,0.8097,0.1188,0.7245555506437531,0.025229603146228102,0.4474222246781235,0.10618519842688595,0.8097,0.1188,0.7245555506437531,0.025229603146228102,0.0,0.16874905916001806,0.0,0.20039327851269217,0.0,0.3374981183200361,04-real
NF-CSE-CIC-IDS2018,0,NF-ToN-IoT,11,0.4192861626008213,0.019427728263741385,0.23948424248240577,0.19148035240943975,0.11851607879551294,0.0,0.0,0.0,0.0,0.44818452709413975,0.10618519842688595,0.8122,0.1188,0.7280309458117207,0.025229603146228102,0.44818452709413975,0.10618519842688595,0.8122,0.1188,0.7280309458117207,0.025229603146228102,0.0,0.14812663374963694,0.0,0.18233821952091525,0.0,0.2962532674992739,04-real
NF-CSE-CIC-IDS2018,0,NF-ToN-IoT,12,0.41395871460251393,0.016115649657699,0.12224486672112224,0.21487435145450126,0.11800110360307335,0.0,0.0,0.0,0.0,0.4460754445244558,0.10618519842688595,0.8053,0.1188,0.7184491109510885,0.025229603146228102,0.4460754445244558,0.10618519842688595,0.8053,0.1188,0.7184491109510885,0.025229603146228102,0.0,0.1406055578598092,0.0,0.18180193063997138,0.0,0.2812111157196184,04-real
NF-CSE-CIC-IDS2018,0,NF-ToN-IoT,13,0.4147811047589283,0.016317920499196486,0.021149194793575115,0.2056161069821395,0.11795624484499469,0.0,0.0,0.0,0.0,0.443052074631022,0.10618519842688595,0.7955,0.1188,0.704895850737956,0.025229603146228102,0.443052074631022,0.10618519842688595,0.7955,0.1188,0.704895850737956,0.025229603146228102,0.0,0.21029572836801752,0.0,0.1716124419020379,0.0,0.42059145673603504,04-real
NF-CSE-CIC-IDS2018,0,NF-ToN-IoT,14,0.4003200408857752,0.016095355068663702,0.31821535889188274,0.17460011910363654,0.11863616572359882,0.0,0.0,0.0,0.0,0.4451534150807302,0.10618519842688595,0.8023000000000001,0.1188,0.7142931698385397,0.025229603146228102,0.4451534150807302,0.10618519842688595,0.8023000000000001,0.1188,0.7142931698385397,0.025229603146228102,0.0,0.14739434793881254,0.0,0.20325348587772613,0.0,0.2947886958776251,04-real
NF-CSE-CIC-IDS2018,0,NF-ToN-IoT,15,0.4186473568505922,0.01837338915422824,0.08202933113372418,0.26075989413913464,0.11715522815340366,0.0,0.0,0.0,0.0,0.44472208340274305,0.10618519842688595,0.8008999999999998,0.1188,0.7123558331945138,0.025229603146228102,0.44472208340274305,0.10618519842688595,0.8008999999999998,0.1188,0.7123558331945138,0.025229603146228102,0.0,0.12964607382976023,0.0,0.18269574544154452,0.0,0.25929214765952047,04-real
NF-CSE-CIC-IDS2018,0,NF-ToN-IoT,16,0.4348084346401153,0.02472947297242242,0.1770946426602243,0.24637373080590774,0.11843065908820852,0.0,0.0,0.0,0.0,0.44555333776890665,0.10618519842688595,0.8036,0.1188,0.7160933244621868,0.025229603146228102,0.44555333776890665,0.10618519842688595,0.8036,0.1188,0.7160933244621868,0.025229603146228102,0.0,0.15557527358769596,0.0,0.1880586342509832,0.0,0.3111505471753919,04-real
NF-CSE-CIC-IDS2018,0,NF-ToN-IoT,17,0.41925948361416987,0.01849148663100014,0.14548206334591854,0.17644181314770904,0.11738779426354,0.0,0.0,0.0,0.0,0.44726951138624804,0.10618519842688595,0.8092,0.1188,0.7238609772275039,0.025229603146228102,0.44726951138624804,0.10618519842688595,0.8092,0.1188,0.7238609772275039,0.025229603146228102,0.0,0.13719303059404583,0.0,0.17876296031462283,0.0,0.27438606118809167,04-real
NF-CSE-CIC-IDS2018,0,NF-ToN-IoT,18,0.4138929116032332,0.015724341215633878,0.029187847905209726,0.24907596246770544,0.11825497937631191,0.0,0.0,0.0,0.0,0.44546109909610154,0.10618519842688595,0.8033,0.1188,0.7156778018077967,0.025229603146228102,0.44546109909610154,0.10618519842688595,0.8033,0.1188,0.7156778018077967,0.025229603146228102,0.0,0.13060767988070088,0.0,0.18787987129066858,0.0,0.26121535976140176,04-real
NF-CSE-CIC-IDS2018,0,NF-ToN-IoT,19,0.40786717402049527,0.015004731687009935,0.05201484570072562,0.3400604840053359,0.11763398393979425,0.0,0.0,0.0,0.0,0.4438883327772217,0.10618519842688595,0.7981999999999999,0.1188,0.7086233344455567,0.025229603146228102,0.4438883327772217,0.10618519842688595,0.7981999999999999,0.1188,0.7086233344455567,0.025229603146228102,0.0,0.13832997987927564,0.0,0.1966392563460851,0.0,0.2766599597585513,04-real
NF-CSE-CIC-IDS2018,0,NF-ToN-IoT,2,0.42079457542627147,0.018973782077880186,0.09427444533057429,0.2808206593310105,0.1167358623931706,0.0,0.0,0.0,0.0,0.4457377230905665,0.10618519842688595,0.8042,0.1188,0.7169245538188671,0.025229603146228102,0.4457377230905665,0.10618519842688595,0.8042,0.1188,0.7169245538188671,0.025229603146228102,0.0,0.14482231562858236,0.0,0.20325348587772613,0.0,0.2896446312571647,04-real
NF-CSE-CIC-IDS2018,0,NF-ToN-IoT,20,0.4316400858739626,0.024584598284659333,0.1455076143559241,0.24916338879219374,0.11451979152198834,0.0,0.0,0.0,0.0,0.44567627494456763,0.10618519842688595,0.804,0.1188,0.7166474501108648,0.025229603146228102,0.44567627494456763,0.10618519842688595,0.804,0.1188,0.7166474501108648,0.025229603146228102,0.0,0.1293953959018467,0.0,0.18287450840185915,0.0,0.2587907918036934,04-real
NF-CSE-CIC-IDS2018,0,NF-ToN-IoT,21,0.42261634482405275,0.018418485224525483,0.05248568243660092,0.3227296114708983,0.11604665197685737,0.0,0.0,0.0,0.0,0.4476053692758106,0.10618519842688595,0.8103,0.1188,0.7253892614483787,0.025229603146228102,0.4476053692758106,0.10618519842688595,0.8103,0.1188,0.7253892614483787,0.025229603146228102,0.0,0.13529256023298913,0.0,0.18269574544154452,0.0,0.27058512046597827,04-real
NF-CSE-CIC-IDS2018,0,NF-ToN-IoT,22,0.41187768733807933,0.016939668678776904,0.11974909691583974,0.2608278110139205,0.11518132471652023,0.0,0.0,0.0,0.0,0.4453380664484996,0.10618519842688595,0.8029,0.1188,0.7151238671030007,0.025229603146228102,0.4453380664484996,0.10618519842688595,0.8029,0.1188,0.7151238671030007,0.025229603146228102,0.0,0.13395434269220677,0.0,0.18251698248122988,0.0,0.26790868538441354,04-real
NF-CSE-CIC-IDS2018,0,NF-ToN-IoT,23,0.4147602361934966,0.016087468680574455,0.046315810821110866,0.19440015549231246,0.11887186913810657,0.0,0.0,0.0,0.0,0.4445987225770619,0.10618519842688595,0.8005,0.1188,0.7118025548458761,0.025229603146228102,0.4445987225770619,0.10618519842688595,0.8005,0.1188,0.7118025548458761,0.025229603146228102,0.0,0.13803532542947014,0.0,0.2039685377189846,0.0,0.2760706508589403,04-real
NF-CSE-CIC-IDS2018,0,NF-ToN-IoT,24,0.41539671357981184,0.015751252068521186,0.055886825613709196,0.2127384221012079,0.11675536281802489,0.0,0.0,0.0,0.0,0.445983379501385,0.10618519842688595,0.805,0.1188,0.7180332409972299,0.025229603146228102,0.445983379501385,0.10618519842688595,0.805,0.1188,0.7180332409972299,0.025229603146228102,0.0,0.14572089437162683,0.0,0.20271719699678228,0.0,0.29144178874325366,04-real
NF-CSE-CIC-IDS2018,0,NF-ToN-IoT,25,0.4125996579803593,0.01664083699327089,0.07069981406686891,0.18443587730326433,0.1158804651585661,0.0,0.0,0.0,0.0,0.44447530692739295,0.10618519842688595,0.8000999999999999,0.1188,0.7112493861452143,0.025229603146228102,0.44447530692739295,0.10618519842688595,0.8000999999999999,0.1188,0.7112493861452143,0.025229603146228102,0.0,0.13338543701966912,0.0,0.18305327136217375,0.0,0.26677087403933825,04-real
NF-CSE-CIC-IDS2018,0,NF-ToN-IoT,26,0.43628964839461926,0.02375026899619023,0.17434070760630482,0.21091546112820467,0.11756496122124406,0.0,0.0,0.0,0.0,0.44690265486725667,0.10618519842688595,0.808,0.1188,0.7221946902654868,0.025229603146228102,0.44690265486725667,0.10618519842688595,0.808,0.1188,0.7221946902654868,0.025229603146228102,0.0,0.12921205979224726,0.0,0.18233821952091525,0.0,0.2584241195844945,04-real
